word,tag,wn_label,mw_label,comb_label
sciences,NNS,neutral,neutral,neutral
parameters,NNS,neutral,neutral,neutral
millennia,NNS,neutral,neutral,neutral
technologies,NNS,neutral,neutral,neutral
branches,NNS,neutral,neutral,neutral
ores,NNS,neutral,neutral,neutral
pottery,NN,neutral,neutral,neutral
glazes,NNS,neutral,neutral,neutral
beer,NN,neutral,neutral,neutral
perfume,NN,neutral,neutral,neutral
fat,NN,neutral,neutral,neutral
protoscience,NN,not_found,not_found,not_found
experiments,NNS,neutral,neutral,neutral
knowledge,NN,neutral,neutral,neutral
differentiation,NN,neutral,neutral,neutral
observations,NNS,neutral,neutral,neutral
phenomena,NNS,neutral,neutral,neutral
discoveries,NNS,neutral,neutral,neutral
chymistry,NN,not_found,not_found,not_found
scientist,NN,neutral,neutral,neutral
chemist,NN,neutral,neutral,neutral
perfection,NN,neutral,neutral,neutral
characterization,NN,neutral,neutral,neutral
arts,NNS,neutral,neutral,neutral
dyes,NNS,neutral,neutral,neutral
hypothesis,NN,neutral,neutral,neutral
fire,NN,neutral,neutral,neutral
atomism,NN,neutral,neutral,neutral
philosophers,NNS,neutral,neutral,neutral
approx,NN,not_found,neutral,neutral
totality,NN,neutral,neutral,neutral
magic,NN,neutral,neutral,neutral
occultism,NN,neutral,neutral,neutral
elixir,NN,neutral,neutral,neutral
distillation,NN,neutral,neutral,neutral
translations,NNS,neutral,neutral,neutral
instructions,NNS,neutral,neutral,neutral
ammonium,NN,neutral,neutral,neutral
transmutation,NN,neutral,neutral,neutral
phlogiston,NN,neutral,neutral,neutral
combustion,NN,neutral,neutral,neutral
analogue,NN,neutral,neutral,neutral
footing,NN,neutral,neutral,neutral
dioxide,NN,neutral,neutral,neutral
oxygen,NN,neutral,neutral,neutral
weights,NNS,neutral,neutral,neutral
combinations,NNS,neutral,neutral,neutral
invention,NN,neutral,neutral,neutral
pile,NN,neutral,neutral,neutral
oxides,NNS,neutral,neutral,neutral
current,NN,neutral,neutral,neutral
multiple,NN,neutral,neutral,neutral
underpinnings,NNS,not_found,neutral,neutral
phenomenon,NN,neutral,neutral,neutral
radioactivity,NN,neutral,neutral,neutral
scattering,NN,neutral,neutral,neutral
proton,NN,neutral,neutral,neutral
nitrogen,NN,neutral,neutral,neutral
physicist,NN,neutral,neutral,neutral
academics,NNS,neutral,neutral,neutral
synthesis,NN,neutral,neutral,neutral
urea,NN,neutral,neutral,neutral
organisms,NNS,neutral,neutral,neutral
bonding,NN,neutral,neutral,neutral
cross,NN,neutral,neutral,neutral
samples,NNS,neutral,neutral,neutral
subdisciplines,NNS,not_found,neutral,neutral
biochemistry,NN,neutral,neutral,neutral
neurochemistry,NN,not_found,neutral,neutral
function,NN,neutral,neutral,neutral
breadth,NN,neutral,neutral,neutral
graduate,NN,neutral,neutral,neutral
polymers,NNS,neutral,neutral,neutral
interfaces,NNS,neutral,neutral,neutral
neurochemicals,NNS,neutral,neutral,neutral
transmitters,NNS,neutral,neutral,neutral
peptides,NNS,neutral,neutral,neutral
proteins,NNS,neutral,neutral,neutral
lipids,NNS,neutral,neutral,neutral
sugars,NNS,neutral,neutral,neutral
nuclides,NNS,not_found,neutral,neutral
processes,NNS,neutral,neutral,neutral
energetics,NNS,not_found,neutral,neutral
dynamics,NNS,neutral,neutral,neutral
electrochemistry,NN,neutral,neutral,neutral
calculus,NN,neutral,neutral,neutral
reasoning,NN,neutral,neutral,neutral
mathematics,NNS,neutral,neutral,neutral
chemo,NN,not_found,neutral,neutral
informatics,NN,neutral,neutral,neutral
femtochemistry,NN,neutral,not_found,neutral
flavor,NN,neutral,neutral,neutral
flow,NN,neutral,neutral,neutral
geochemistry,NN,neutral,neutral,neutral
histochemistry,NN,not_found,neutral,neutral
hydrogenation,NN,neutral,neutral,neutral
immunochemistry,NN,neutral,neutral,neutral
mechanochemistry,NN,not_found,neutral,neutral
nanotechnology,NN,neutral,neutral,neutral
oenology,NN,neutral,neutral,neutral
photochemistry,NN,neutral,neutral,neutral
phytochemistry,NN,neutral,neutral,neutral
polymer,NN,neutral,neutral,neutral
sonochemistry,NN,not_found,neutral,neutral
surface,NN,neutral,neutral,neutral
margin,NN,neutral,neutral,neutral
ed,NN,masc,neutral,neutral
novels,NNS,neutral,neutral,neutral
letters,NNS,neutral,neutral,neutral
niece,NN,fem,fem,fem
nephew,NN,masc,masc,masc
maid,NN,fem,fem,fem
suitor,NN,neutral,fem,neutral
comedy,NN,neutral,neutral,neutral
descriptions,NNS,neutral,neutral,neutral
attributions,NNS,neutral,neutral,neutral
motives,NNS,neutral,neutral,neutral
behaviour,NN,neutral,neutral,neutral
teller,NN,neutral,neutral,neutral
setting,NN,neutral,neutral,neutral
spa,NN,neutral,neutral,neutral
inns,NNS,neutral,neutral,neutral
manners,NNS,neutral,neutral,neutral
humour,NN,neutral,neutral,neutral
messiness,NN,neutral,neutral,neutral
travels,NNS,neutral,neutral,neutral
excursion,NN,neutral,neutral,neutral
stops,NNS,neutral,neutral,neutral
hypochondriac,NN,neutral,neutral,neutral
complaints,NNS,neutral,neutral,neutral
sphere,NN,neutral,neutral,neutral
disillusionment,NN,neutral,neutral,neutral
perspective,NN,neutral,neutral,neutral
absurdities,NNS,neutral,neutral,neutral
spinster,NN,fem,fem,fem
excuse,NN,neutral,neutral,neutral
correspondence,NN,neutral,neutral,neutral
keeper,NN,neutral,neutral,neutral
selfishness,NN,neutral,neutral,neutral
generosity,NN,neutral,neutral,neutral
pretensions,NNS,neutral,neutral,neutral
misuse,NN,neutral,neutral,neutral
idioms,NNS,neutral,neutral,neutral
spelling,NN,neutral,neutral,neutral
correspondent,NN,neutral,neutral,neutral
foil,NN,neutral,neutral,neutral
misspellings,NNS,neutral,neutral,neutral
malapropisms,NNS,neutral,neutral,neutral
intuition,NN,neutral,neutral,neutral
observation,NN,neutral,neutral,neutral
amusement,NN,neutral,neutral,neutral
uncle,NN,masc,masc,masc
perceptions,NNS,neutral,neutral,neutral
hypocrisy,NN,neutral,neutral,neutral
absurdity,NN,neutral,neutral,neutral
defenses,NNS,neutral,neutral,neutral
slights,NNS,neutral,neutral,neutral
socializing,NN,neutral,neutral,neutral
coffeehouse,NN,neutral,neutral,neutral
insight,NN,neutral,neutral,neutral
entanglement,NN,neutral,neutral,neutral
affection,NN,neutral,neutral,neutral
communications,NNS,neutral,neutral,neutral
astonishment,NN,neutral,neutral,neutral
excitement,NN,neutral,neutral,neutral
ostler,NN,neutral,neutral,neutral
stableman,NN,masc,masc,masc
inn,NN,neutral,neutral,neutral
earnestness,NN,neutral,neutral,neutral
esteem,NN,neutral,neutral,neutral
worker,NN,neutral,neutral,neutral
orator,NN,neutral,neutral,neutral
parishioners,NNS,neutral,neutral,neutral
stint,NN,neutral,neutral,neutral
interludes,NNS,neutral,neutral,neutral
imprisonment,NN,neutral,neutral,neutral
accusations,NNS,neutral,neutral,neutral
sweetheart,NN,fem,neutral,neutral
barmaid,NN,fem,fem,fem
weddings,NNS,neutral,neutral,neutral
pages,NNS,neutral,neutral,neutral
domain,NN,neutral,neutral,neutral
audiobook,NN,not_found,neutral,neutral
stream,NN,neutral,neutral,neutral
catchment,NN,neutral,neutral,neutral
creek,NN,neutral,neutral,neutral
runoff,NN,neutral,neutral,neutral
gully,NN,neutral,neutral,neutral
reaches,NNS,neutral,neutral,neutral
stormwater,NN,not_found,neutral,neutral
channels,NNS,neutral,neutral,neutral
confluence,NN,neutral,neutral,neutral
bridges,NNS,neutral,neutral,neutral
landowner,NN,neutral,neutral,neutral
rains,NNS,neutral,neutral,neutral
flooding,NN,neutral,neutral,neutral
overflow,NN,neutral,neutral,neutral
memories,NNS,neutral,neutral,neutral
knees,NNS,neutral,neutral,neutral
forests,NNS,neutral,neutral,neutral
surname,NN,neutral,neutral,neutral
killer,NN,neutral,neutral,neutral
tribune,NN,neutral,neutral,neutral
heir,NN,neutral,neutral,neutral
entrepreneur,NN,neutral,neutral,neutral
gawdat,NN,not_found,not_found,not_found
span,NN,neutral,neutral,neutral
markets,NNS,neutral,neutral,neutral
partnerships,NNS,neutral,neutral,neutral
models,NNS,neutral,neutral,neutral
businesses,NNS,neutral,neutral,neutral
fitness,NN,neutral,neutral,neutral
consumer,NN,neutral,neutral,neutral
boards,NNS,neutral,neutral,neutral
tens,NNS,neutral,neutral,neutral
ups,NNS,not_found,neutral,neutral
disappointment,NN,neutral,neutral,neutral
philosophies,NNS,neutral,neutral,neutral
stoicism,NN,neutral,neutral,neutral
mindfulness,NN,neutral,neutral,neutral
tenets,NNS,neutral,neutral,neutral
monotheism,NN,neutral,neutral,neutral
mutations,NNS,neutral,neutral,neutral
dos,NNS,neutral,neutral,neutral
jure,NN,not_found,neutral,neutral
collectivity,NN,not_found,neutral,neutral
occupation,NN,neutral,neutral,neutral
invasion,NN,neutral,neutral,neutral
premier,NN,neutral,neutral,neutral
prince,NN,masc,masc,masc
dependency,NN,neutral,neutral,neutral
generis,NN,not_found,not_found,not_found
le,NN,neutral,neutral,neutral
ao,NN,not_found,neutral,neutral
encyclopedia,NN,neutral,neutral,neutral
spectrum,NN,neutral,neutral,neutral
benzimidazole,NN,not_found,neutral,neutral
roundworm,NN,neutral,neutral,neutral
strongyles,NNS,not_found,neutral,neutral
pinworms,NNS,neutral,neutral,neutral
sulfoxide,NN,not_found,neutral,neutral
metabolite,NN,neutral,neutral,neutral
wormer,NN,not_found,neutral,neutral
benzimidazoles,NNS,not_found,neutral,neutral
horses,NNS,neutral,masc,neutral
goats,NNS,neutral,masc,neutral
cattle,NNS,neutral,neutral,neutral
dogs,NNS,neutral,masc,neutral
cats,NNS,neutral,neutral,neutral
pills,NNS,neutral,neutral,neutral
tablets,NNS,neutral,neutral,neutral
drenches,NNS,not_found,neutral,neutral
bolus,NN,neutral,neutral,neutral
injectables,NNS,not_found,neutral,neutral
pour,NN,not_found,neutral,neutral
ons,NNS,not_found,neutral,neutral
lungworms,NNS,not_found,neutral,neutral
roundworms,NNS,neutral,neutral,neutral
adults,NNS,neutral,neutral,neutral
larvae,NNS,neutral,neutral,neutral
tapeworms,NNS,neutral,neutral,neutral
ruminants,NNS,neutral,neutral,neutral
parasites,NNS,neutral,neutral,neutral
treatment,NN,neutral,neutral,neutral
infestations,NNS,neutral,neutral,neutral
flukes,NNS,neutral,neutral,neutral
compression,NN,neutral,neutral,neutral
algorithms,NNS,neutral,neutral,neutral
labs,NNS,neutral,neutral,neutral
techniques,NNS,neutral,neutral,neutral
reconstruction,NN,neutral,neutral,neutral
reproduction,NN,neutral,neutral,neutral
textures,NNS,neutral,neutral,neutral
transitions,NNS,neutral,neutral,neutral
calibration,NN,neutral,neutral,neutral
fax,NN,neutral,neutral,neutral
printing,NN,neutral,neutral,neutral
resolution,NN,neutral,neutral,neutral
files,NNS,neutral,neutral,neutral
pngs,NNS,not_found,not_found,not_found
png,NN,not_found,neutral,neutral
format,NN,neutral,neutral,neutral
sample,NN,neutral,neutral,neutral
displays,NNS,neutral,neutral,neutral
monitors,NNS,neutral,neutral,neutral
televisions,NNS,neutral,neutral,neutral
projectors,NNS,neutral,neutral,neutral
winger,NN,neutral,neutral,neutral
stats,NNS,not_found,neutral,neutral
fumon,NN,not_found,not_found,not_found
arte,NN,not_found,not_found,not_found
pregap,NN,not_found,not_found,not_found
original,NN,neutral,neutral,neutral
pictures,NNS,neutral,neutral,neutral
summit,NN,neutral,neutral,neutral
tollbooths,NNS,neutral,neutral,neutral
climbing,NN,neutral,neutral,neutral
fronts,NNS,neutral,neutral,neutral
moisture,NN,neutral,neutral,neutral
rain,NN,neutral,neutral,neutral
snowfall,NN,neutral,neutral,neutral
precipitation,NN,neutral,neutral,neutral
temperatures,NNS,neutral,neutral,neutral
chill,NN,neutral,neutral,neutral
theaters,NNS,neutral,neutral,neutral
hearts,NNS,neutral,neutral,neutral
endeavor,NN,neutral,neutral,neutral
keyboardist,NN,neutral,neutral,neutral
no,NN,neutral,neutral,neutral
webpage,NN,neutral,neutral,neutral
amateur,NN,neutral,neutral,neutral
cabin,NN,neutral,neutral,neutral
tricycle,NN,neutral,neutral,neutral
tractor,NN,neutral,neutral,neutral
fibreglass,NNS,neutral,neutral,neutral
conversion,NN,neutral,neutral,neutral
turboprop,NN,neutral,neutral,neutral
galley,NN,neutral,neutral,neutral
cruise,NN,neutral,neutral,neutral
cockpit,NN,neutral,neutral,neutral
autopilot,NN,neutral,neutral,neutral
microbiologist,NN,neutral,neutral,neutral
phd,NN,neutral,neutral,neutral
expert,NN,neutral,neutral,neutral
pathology,NN,neutral,neutral,neutral
bacteria,NNS,neutral,neutral,neutral
bachelor,NN,masc,masc,masc
bacteriology,NN,neutral,neutral,neutral
leave,NN,neutral,neutral,neutral
pathogen,NN,neutral,neutral,neutral
pasture,NN,neutral,neutral,neutral
crops,NNS,neutral,neutral,neutral
farmers,NNS,neutral,neutral,neutral
fellowship,NN,neutral,neutral,neutral
handbook,NN,neutral,neutral,neutral
habitats,NNS,neutral,neutral,neutral
recipient,NN,neutral,neutral,neutral
sitcom,NN,neutral,neutral,neutral
investigator,NN,neutral,neutral,neutral
waiter,NN,neutral,neutral,neutral
restaurant,NN,neutral,neutral,neutral
pronunciation,NN,neutral,neutral,neutral
reformer,NN,neutral,neutral,neutral
missionary,NN,neutral,neutral,neutral
arachnologist,NN,not_found,neutral,neutral
etcher,NN,neutral,neutral,neutral
printmaker,NN,neutral,neutral,neutral
friar,NN,masc,neutral,neutral
pianist,NN,neutral,neutral,neutral
prelate,NN,neutral,neutral,neutral
pioneer,NN,neutral,neutral,neutral
aviation,NN,neutral,neutral,neutral
condottiero,NN,not_found,not_found,not_found
sculptor,NN,neutral,neutral,neutral
rugby,NN,neutral,neutral,neutral
union,NN,neutral,neutral,neutral
educator,NN,neutral,neutral,neutral
marquess,NN,neutral,neutral,neutral
sports,NNS,neutral,neutral,neutral
archbishop,NN,neutral,neutral,neutral
traveller,NN,neutral,neutral,neutral
degli,NN,not_found,not_found,not_found
scribe,NN,neutral,neutral,neutral
critic,NN,neutral,neutral,neutral
conditioning,NN,neutral,neutral,neutral
cousin,NN,neutral,neutral,neutral
comedians,NNS,neutral,neutral,neutral
satire,NN,neutral,neutral,neutral
breakfast,NN,neutral,neutral,neutral
budget,NN,neutral,neutral,neutral
fun,NN,neutral,neutral,neutral
shoestring,NN,neutral,neutral,neutral
sponsors,NNS,neutral,neutral,neutral
crew,NN,masc,neutral,neutral
guests,NNS,neutral,neutral,neutral
homeland,NN,neutral,neutral,neutral
policing,NN,not_found,neutral,neutral
compliance,NN,neutral,neutral,neutral
operations,NNS,neutral,neutral,neutral
responders,NNS,neutral,neutral,neutral
personnel,NNS,neutral,neutral,neutral
lifetime,NN,neutral,neutral,neutral
alloy,NN,neutral,neutral,neutral
racing,NN,neutral,neutral,neutral
tuning,NN,neutral,neutral,neutral
motorsport,NN,not_found,neutral,neutral
temper,NN,neutral,neutral,neutral
turnover,NN,neutral,neutral,neutral
crowd,NN,neutral,neutral,neutral
organisers,NNS,neutral,neutral,neutral
linkage,NN,neutral,neutral,neutral
failures,NNS,neutral,neutral,neutral
binder,NN,neutral,neutral,neutral
testing,NN,neutral,neutral,neutral
chance,NN,neutral,neutral,neutral
garage,NN,neutral,neutral,neutral
fledgling,NN,neutral,neutral,neutral
skirts,NNS,fem,neutral,neutral
pods,NNS,neutral,neutral,neutral
score,NN,neutral,neutral,neutral
courtesy,NN,neutral,neutral,neutral
surer,NN,not_found,neutral,neutral
midfielders,NNS,not_found,neutral,neutral
second,NN,neutral,neutral,neutral
attrition,NN,neutral,neutral,neutral
qualifications,NNS,neutral,neutral,neutral
muscle,NN,neutral,neutral,neutral
auto,NN,neutral,neutral,neutral
supply,NN,neutral,neutral,neutral
backroom,NN,neutral,neutral,neutral
finishes,NNS,neutral,neutral,neutral
grid,NN,neutral,neutral,neutral
patience,NN,neutral,neutral,neutral
quit,NN,not_found,neutral,neutral
pr,NN,neutral,neutral,neutral
italics,NNS,neutral,neutral,neutral
lap,NN,neutral,neutral,neutral
boleros,NNS,neutral,neutral,neutral
singing,NN,neutral,neutral,neutral
recommendation,NN,neutral,neutral,neutral
nightclubs,NNS,neutral,neutral,neutral
tango,NN,neutral,neutral,neutral
kisses,NNS,neutral,neutral,neutral
hits,NNS,neutral,neutral,neutral
airline,NN,neutral,neutral,neutral
flights,NNS,neutral,neutral,neutral
destinations,NNS,neutral,neutral,neutral
voyage,NN,neutral,neutral,neutral
flight,NN,neutral,neutral,neutral
niche,NN,neutral,neutral,neutral
pilgrims,NNS,neutral,neutral,neutral
brands,NNS,neutral,neutral,neutral
zip,NN,neutral,neutral,neutral
shape,NN,neutral,neutral,neutral
mills,NNS,masc,neutral,neutral
commerce,NN,neutral,neutral,neutral
tavern,NN,neutral,neutral,neutral
turnpike,NN,neutral,neutral,neutral
mid,NN,not_found,neutral,neutral
skirmishes,NNS,neutral,neutral,neutral
confederate,NN,neutral,neutral,neutral
skirmish,NN,neutral,neutral,neutral
farming,NN,neutral,neutral,neutral
cemetery,NN,neutral,neutral,neutral
orchards,NNS,neutral,neutral,neutral
pumps,NNS,neutral,neutral,neutral
pedal,NN,neutral,neutral,neutral
memorabilia,NNS,neutral,neutral,neutral
wingspan,NN,neutral,neutral,neutral
mm,NNS,neutral,neutral,neutral
forewings,NNS,neutral,neutral,neutral
grey,NN,neutral,neutral,neutral
basal,NN,not_found,neutral,neutral
streak,NN,neutral,neutral,neutral
spots,NNS,neutral,neutral,neutral
fourth,NN,neutral,neutral,neutral
dorsum,NN,neutral,neutral,neutral
stigma,NN,neutral,neutral,neutral
dot,NN,neutral,neutral,neutral
fascia,NN,neutral,neutral,neutral
tornus,NN,not_found,neutral,neutral
shade,NN,neutral,neutral,neutral
dots,NNS,neutral,neutral,neutral
indentations,NNS,neutral,neutral,neutral
irroration,NN,not_found,neutral,neutral
hindwings,NNS,not_found,neutral,neutral
hairpencil,NN,not_found,neutral,neutral
painting,NN,neutral,neutral,neutral
drawing,NN,neutral,neutral,neutral
cyanotype,NN,not_found,neutral,neutral
cyanotypes,NNS,not_found,neutral,neutral
mouse,NN,neutral,neutral,neutral
breaky,NN,not_found,not_found,not_found
luck,NN,neutral,neutral,neutral
florist,NN,neutral,neutral,neutral
bedroom,NN,neutral,neutral,neutral
genre,NN,neutral,neutral,neutral
